product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
621,440,69,499.0,1999.0,0.75,3.7,3369,461,1071,404,1168,1001,954,897,517
779,1208,18,299.0,449.0,0.33,3.5,11827,314,453,1049,1064,975,384,109,1357
643,1264,10,329.0,699.0,0.53,4.2,94364,1010,254,614,786,376,269,1027,379
568,1226,16,699.0,999.0,0.3,3.5,15295,539,239,380,327,1099,338,513,1374
377,950,65,799.0,3990.0,0.8,4.3,27139,549,98,520,433,1020,426,418,1193
1164,202,76,1399.0,5499.0,0.75,3.9,9504,679,723,776,886,95,178,111,249
588,829,10,154.0,399.0,0.61,4.2,16905,1189,17,1139,114,44,120,170,918
413,995,42,519.0,1350.0,0.62,4.3,30058,485,1141,76,171,521,472,69,1115
970,1296,119,2299.0,7990.0,0.71,4.2,69619,158,380,169,536,71,22,1070,1403
810,1111,112,399.0,1999.0,0.8,4.0,3382,1051,1140,870,758,991,943,462,1255
798,1275,76,1499.0,3990.0,0.62,4.1,109864,753,469,911,138,227,79,219,1414
536,251,198,1295.0,1295.0,0.0,4.5,5760,832,414,998,546,723,498,1012,295
68,1070,50,1889.0,5499.0,0.66,4.2,49551,195,231,129,890,1082,596,58,1246
639,1262,76,455.0,1490.0,0.69,4.1,161677,428,424,967,633,271,1194,1077,1402
677,302,66,399.0,995.0,0.6,3.9,21372,470,447,8,174,214,813,1065,363
972,964,58,1059.0,3999.0,0.74,4.3,140035,1114,817,738,660,508,411,148,1100
771,1328,10,149.0,1000.0,0.85,3.9,24870,399,210,428,961,604,518,277,1144
604,426,52,717.0,761.0,0.06,4.0,7199,221,811,311,196,100,101,1043,18
556,1026,6,99.0,999.0,0.9,4.0,1396,801,185,320,912,675,1072,658,1153
85,401,14,39.0,299.0,0.87,3.5,15233,1111,233,849,869,441,1042,790,1264
340,990,42,889.0,2500.0,0.64,4.3,55747,1090,711,268,208,913,843,181,1111
995,210,76,1199.0,4999.0,0.76,3.8,14961,665,223,458,388,1095,1014,46,244
343,310,18,569.0,1299.0,0.56,4.4,9275,372,760,371,399,600,750,80,360
606,200,76,1499.0,8999.0,0.83,3.7,28324,687,135,1042,607,864,28,713,250
394,364,71,149.0,180.0,0.17,4.4,644,382,941,531,371,992,1017,1391,437
503,1231,28,399.0,549.0,0.27,4.4,18139,444,50,317,825,663,1056,990,1383
78,760,124,191.0,225.0,0.15,4.4,7203,1127,677,804,802,614,561,954,451
1265,940,15,129.0,999.0,0.87,4.2,491,130,678,1119,794,163,616,987,1046
256,406,11,199.0,599.0,0.67,4.5,13568,282,14,318,1193,504,133,126,486
1135,206,76,999.0,4499.0,0.78,3.8,3390,377,693,988,405,747,206,904,247
367,208,76,899.0,4499.0,0.8,3.8,103052,572,928,561,374,928,376,245,246
403,122,103,1799.0,2499.0,0.28,4.1,18678,602,365,1023,763,152,351,888,135
761,1271,10,176.63,499.0,0.65,4.1,15189,522,662,1040,969,642,123,1345,1410
37,250,198,522.0,550.0,0.05,4.4,12179,81,997,436,725,756,299,451,298
683,1110,67,799.0,1999.0,0.6,3.8,12958,823,914,237,617,54,844,326,1257
530,436,18,681.0,1199.0,0.43,4.2,8258,959,815,752,1077,1130,639,28,519
646,729,45,1199.0,3490.0,0.66,4.1,11716,1158,839,879,788,1055,439,1195,753
320,1071,51,2499.0,4999.0,0.5,4.4,35024,144,605,672,194,200,619,520,1207
552,1279,78,1799.0,4999.0,0.64,4.1,55192,994,171,166,60,281,933,1314,233
286,1198,76,429.0,599.0,0.28,4.1,119466,381,1079,469,35,76,870,156,749
390,1235,13,100.0,499.0,0.8,3.5,9638,925,222,1176,544,471,205,770,1361
260,1222,17,329.0,399.0,0.18,3.6,33735,974,1057,806,820,628,926,537,1366
614,658,10,229.0,299.0,0.23,4.3,30411,57,1162,631,637,1108,1122,176,726
280,1207,18,139.0,299.0,0.54,3.8,3044,315,395,808,602,733,122,275,1368
551,1276,77,1199.0,2499.0,0.52,4.0,33584,176,406,819,512,92,841,1287,1029
1129,1204,82,1049.0,2299.0,0.54,3.9,1779,992,1148,653,465,57,111,1214,1355
684,411,105,119.0,299.0,0.6,4.1,5999,1131,466,1005,5,56,491,1104,484
589,834,10,154.0,339.0,0.55,4.3,13391,1187,891,969,12,298,884,1216,930
77,777,70,225.0,250.0,0.1,4.4,26556,1124,925,519,455,198,609,1105,857
425,669,23,656.0,1499.0,0.56,4.3,25903,707,877,1165,1013,405,874,761,765
504,993,42,1109.0,2800.0,0.6,4.3,53464,999,287,156,882,219,945,948,1113
822,1297,119,2999.0,7990.0,0.62,4.1,48448,158,46,1070,330,661,811,676,1415
707,1099,15,169.0,299.0,0.43,4.4,5176,131,669,333,1,714,652,1393,803
360,355,52,309.0,404.0,0.24,4.4,8614,973,211,363,943,507,135,1014,421
361,1212,77,599.0,1399.0,0.57,3.8,60026,243,478,1141,13,770,383,385,1382
590,870,17,299.0,599.0,0.5,3.8,3066,706,288,386,530,128,140,732,968
1096,939,23,449.0,999.0,0.55,4.0,2102,139,1104,694,177,1139,1145,82,1049
203,632,18,799.0,1295.0,0.38,4.4,34852,374,111,478,659,1106,337,152,720
356,101,89,219.0,700.0,0.69,4.4,426972,426,279,756,151,606,336,656,104
83,267,203,157.0,160.0,0.02,4.5,8618,1024,309,177,587,39,192,379,316
297,422,58,369.0,1600.0,0.77,4.0,32625,229,5,73,1098,99,108,738,515
905,421,18,599.0,899.0,0.33,4.0,4018,574,105,1046,666,732,720,19,504
143,320,72,479.0,599.0,0.2,4.3,11687,344,16,732,685,153,936,812,388
555,828,10,350.0,899.0,0.61,4.2,2262,1185,851,681,249,1094,149,120,912
1010,1251,76,1598.0,2990.0,0.47,3.8,11015,231,570,86,1093,1087,812,62,61
846,1079,47,599.0,899.0,0.33,4.3,95116,186,789,610,872,1,2,892,1211
939,830,10,159.0,399.0,0.6,4.1,4768,1189,304,296,341,517,608,1318,921
549,994,42,1299.0,3000.0,0.57,4.3,23022,1008,1097,220,350,1132,431,1302,1112
834,708,119,1599.0,4999.0,0.68,4.0,67951,1183,1002,184,215,749,228,1032,789
830,1335,1,294.0,4999.0,0.94,4.3,4426,1284,788,573,774,959,968,1171,1464
603,425,52,828.0,861.0,0.04,4.2,4567,730,985,401,766,792,50,350,8
122,629,77,745.0,795.0,0.06,4.0,13797,146,30,1105,808,341,840,932,712
241,312,64,1549.0,2495.0,0.38,4.4,15137,783,60,434,579,1105,358,465,383
522,655,10,349.0,399.0,0.13,4.4,18757,53,830,264,513,401,390,215,746
877,325,10,970.0,1799.0,0.46,4.5,815,983,489,662,19,284,432,508,366
33,1074,50,1469.0,2499.0,0.41,4.2,156638,831,621,841,1137,790,511,837,1213
116,227,202,198.0,800.0,0.75,4.1,9344,525,188,364,310,656,141,1082,269
106,396,62,549.0,549.0,0.0,4.5,4875,39,1153,598,1101,948,1155,798,482
1174,387,119,2999.0,9999.0,0.7,4.2,20881,422,1191,179,95,1169,827,741,452
887,982,119,12000.0,29999.0,0.6,4.3,4744,692,205,477,848,632,1092,95,1070
1101,700,76,1299.0,3499.0,0.63,3.9,12452,1115,1072,53,640,63,314,182,777
163,327,71,269.0,315.0,0.15,4.5,17810,558,503,29,870,643,437,1044,392
294,513,76,799.0,1499.0,0.47,4.1,53648,1070,422,136,1090,947,446,291,601
674,49,44,6299.0,13750.0,0.54,4.2,2014,73,166,559,20,317,249,1349,40
731,331,33,59.0,59.0,0.0,3.8,5958,761,146,743,770,481,302,333,271
223,1265,102,571.0,999.0,0.43,4.3,38221,226,429,1168,982,394,846,598,385
482,1221,82,549.0,999.0,0.45,3.9,64705,1174,506,259,601,960,93,611,1375
937,534,115,2099.0,5999.0,0.65,4.3,17129,79,1055,411,136,862,771,230,1267
615,573,97,13490.0,21990.0,0.39,4.3,11976,883,981,568,574,912,578,1409,650
353,1219,16,448.0,699.0,0.36,3.9,17348,538,11,1109,188,1156,1142,66,1377
617,517,76,1499.0,2999.0,0.5,3.7,87798,369,900,145,873,307,899,57,604
179,410,61,299.0,499.0,0.4,4.2,24432,87,370,890,105,1028,1016,1389,424
213,992,42,579.0,1400.0,0.59,4.3,189104,276,352,592,778,590,1015,692,1114
473,1076,68,2499.0,3299.0,0.24,4.2,93112,481,310,540,754,984,1033,253,1222
565,1250,76,1199.0,5999.0,0.8,3.9,47521,334,240,578,984,444,296,1301,228
2,319,72,399.0,499.0,0.2,4.3,27201,346,613,959,949,1081,1112,375,389
550,1336,89,279.0,499.0,0.44,3.7,10962,975,196,1063,161,333,967,132,51
895,962,97,13490.0,22900.0,0.41,4.3,16299,887,1007,695,270,488,707,813,1080
3,624,18,279.0,375.0,0.26,4.3,31534,136,47,980,916,534,598,224,708
1003,714,119,2499.0,4999.0,0.5,3.9,7571,192,490,462,299,79,955,855,782
82,257,203,137.0,160.0,0.14,4.4,6537,1023,810,383,483,445,722,1406,315
985,394,10,59.0,199.0,0.7,4.0,9377,623,1048,0,797,1076,1101,256,478
96,57,11,299.0,499.0,0.4,4.5,21010,594,753,905,775,927,847,1384,58
1142,699,76,1799.0,3999.0,0.55,3.9,3517,1116,916,687,163,124,374,1247,795
283,516,82,1999.0,2999.0,0.33,4.3,63899,105,256,564,173,176,913,778,605
197,1098,89,199.0,699.0,0.72,4.2,12153,559,866,1053,453,123,946,584,1201
493,922,31,399.0,1499.0,0.73,4.1,5730,206,559,289,334,530,896,569,1026
243,889,26,1699.0,3999.0,0.58,4.2,25488,443,522,853,124,1012,1146,1076,987
4,633,18,699.0,995.0,0.3,4.5,54405,1169,741,277,411,419,538,94,714
1118,936,105,95.0,499.0,0.81,4.2,1949,802,617,831,149,1060,43,159,1052
176,1081,51,1149.0,1699.0,0.32,4.2,122478,91,336,995,1181,866,941,850,1218
211,636,16,1495.0,1995.0,0.25,4.3,7241,952,955,50,260,306,904,701,716
692,236,23,849.0,4999.0,0.83,4.0,20457,1283,976,421,158,678,742,1039,283
242,253,196,440.0,440.0,0.0,4.5,8610,834,384,332,900,1027,1066,570,297
662,1105,115,349.0,999.0,0.65,3.8,16557,577,620,896,473,793,992,901,1249
1117,78,23,599.0,3999.0,0.85,3.9,1087,1170,459,215,175,340,462,65,78
805,541,1,149.0,399.0,0.63,4.0,1540,1286,363,41,252,277,1029,1387,615
1275,77,13,289.0,999.0,0.71,4.1,401,544,217,121,732,560,433,871,73
831,1220,34,179.0,499.0,0.64,3.4,9385,99,707,325,562,49,791,248,1370
488,702,119,1499.0,4999.0,0.7,4.0,92588,1017,21,1035,506,1162,421,1323,793
749,1224,76,399.0,699.0,0.43,3.4,3454,620,536,1069,46,170,154,848,1362
595,885,28,599.0,799.0,0.25,4.3,15790,253,581,938,1135,1029,371,241,985
725,515,3,949.0,2000.0,0.53,3.9,14969,681,528,193,335,601,501,511,603
825,379,119,2499.0,9999.0,0.75,4.1,42139,423,552,713,628,803,313,1010,473
125,365,71,159.0,180.0,0.12,4.3,989,1042,884,99,295,670,663,1383,438
1156,989,58,1329.0,2900.0,0.54,4.5,19624,907,1051,661,22,409,277,470,1105
959,839,34,570.0,999.0,0.43,4.2,3201,100,664,7,377,986,499,29,926
442,500,84,899.0,1999.0,0.55,4.1,30469,758,1045,994,1009,74,951,490,588
490,54,20,449.0,999.0,0.55,4.4,9940,511,494,1055,141,853,890,425,55
480,212,40,549.0,999.0,0.45,4.3,7758,632,1022,793,636,1101,450,147,256
247,1069,51,1529.0,2399.0,0.36,4.3,68409,125,261,417,426,136,665,1049,1206
72,783,204,100.0,100.0,0.0,4.3,3095,185,262,463,282,125,357,953,862
698,938,25,299.0,1499.0,0.8,4.2,903,154,140,613,10,162,368,814,1047
131,635,16,1295.0,1795.0,0.28,4.1,25771,1132,725,178,930,181,365,1201,715
204,1260,76,699.0,999.0,0.3,4.1,273189,466,129,213,207,942,1138,52,1401
70,641,201,252.0,315.0,0.2,4.5,3785,1076,63,84,147,318,636,1125,725
705,317,71,190.0,220.0,0.14,4.4,2866,343,108,189,264,174,156,1342,393
285,1230,16,1299.0,1599.0,0.19,4.3,27223,643,1006,476,302,126,71,1304,1367
166,991,42,729.0,1650.0,0.56,4.3,82356,735,508,828,379,48,914,64,1116
71,780,208,480.0,600.0,0.2,4.3,5719,733,260,323,74,902,166,386,859
804,1266,119,1799.0,6990.0,0.74,4.0,26880,22,221,366,493,603,361,1273,1406
778,1086,23,999.0,2499.0,0.6,4.3,1690,1243,1181,334,357,485,14,1382,1229
808,131,10,299.0,399.0,0.25,4.0,2766,182,595,164,365,774,931,424,160
54,871,8,238.0,699.0,0.66,4.4,8372,814,182,624,230,363,1030,1177,967
429,433,16,1349.0,2198.0,0.39,4.0,7113,966,543,657,54,519,1009,90,516
261,1247,10,299.0,999.0,0.7,4.3,20850,63,361,355,156,624,691,634,20
640,445,3,199.0,499.0,0.6,3.3,2804,898,444,63,1010,738,982,507,528
1165,207,76,1999.0,9999.0,0.8,3.7,1986,665,334,162,504,230,88,693,248
1098,943,114,99.0,499.0,0.8,4.1,2451,1206,367,848,278,963,725,17,1051
1121,85,18,499.0,1000.0,0.5,5.0,23,836,470,731,957,1053,422,45,1344
585,294,38,1792.0,3500.0,0.49,4.5,26194,498,1135,761,849,210,387,1399,352
147,37,35,3299.0,4100.0,0.2,3.9,15783,245,903,444,502,655,621,936,37
69,642,201,125.0,180.0,0.31,4.4,8053,1075,756,186,389,1011,267,616,724
845,1228,18,399.0,1190.0,0.66,4.1,2809,371,661,301,1041,433,1199,91,1379
591,209,76,1199.0,7999.0,0.85,3.6,25910,688,340,377,907,1098,61,903,251
1006,1180,13,235.0,1599.0,0.85,3.8,1173,1238,1000,1057,122,111,925,319,1336
375,409,23,549.0,1999.0,0.73,3.6,6422,242,862,951,651,739,624,1119,425
980,333,33,89.0,99.0,0.1,4.2,241,642,84,14,321,243,832,76,359
1074,324,10,970.0,1999.0,0.51,4.4,184,21,1192,105,313,1036,189,365,397
850,698,76,1299.0,2999.0,0.57,3.8,14629,335,43,455,1166,1137,1137,250,794
1161,591,15,230.0,999.0,0.77,4.2,1528,7,7,1162,1007,1124,543,937,671
298,405,74,119.0,499.0,0.76,4.3,15032,901,885,1160,538,415,276,300,423
633,996,59,449.0,800.0,0.44,4.4,69585,449,477,260,373,254,211,1080,1117
868,301,111,1699.0,3495.0,0.51,4.1,14371,660,281,941,443,1096,577,155,362
60,260,201,561.0,720.0,0.22,4.4,3182,1026,100,504,1124,435,69,304,312
237,600,18,289.0,590.0,0.51,4.4,25886,138,942,391,975,1183,331,1005,684
675,329,25,599.0,1999.0,0.7,4.4,4736,347,814,865,625,832,456,1048,400
434,1182,39,5599.0,7350.0,0.24,4.4,73005,167,1157,340,998,293,528,916,865
18,626,5,1990.0,2595.0,0.23,4.3,20398,312,95,211,180,35,1001,853,710
960,838,34,499.0,799.0,0.38,4.3,2125,101,87,174,99,706,167,1144,925
491,56,20,449.0,999.0,0.55,4.3,11330,513,973,447,127,154,704,425,57
512,1233,22,999.0,1999.0,0.5,4.2,27441,1035,163,51,560,297,66,1108,1386
1029,413,21,69.0,299.0,0.77,4.3,255,800,168,439,956,446,975,186,492
186,437,18,899.0,1499.0,0.4,4.2,23174,321,651,240,241,140,448,886,521
335,643,195,478.0,699.0,0.32,3.8,20218,102,1109,1189,1056,1158,1139,960,741
560,1056,19,1399.0,2490.0,0.44,4.3,11074,998,40,629,347,766,504,1261,1194
92,109,10,199.0,750.0,0.73,4.5,74976,684,687,673,119,734,853,988,101
149,400,32,149.0,499.0,0.7,4.1,25607,333,1132,234,937,787,1095,1099,490
379,1284,82,1799.0,4990.0,0.64,4.2,41226,383,495,992,489,909,980,688,1168
463,345,193,425.0,999.0,0.57,4.0,2581,1210,782,347,71,650,356,276,408
657,1282,84,999.0,2490.0,0.6,4.1,18331,962,156,545,57,916,114,1333,1418
909,843,13,378.0,999.0,0.62,4.1,1779,351,778,381,337,53,768,137,934
817,151,199,99.0,99.0,0.0,4.3,388,590,665,1102,463,466,288,533,182
497,297,51,1499.0,2999.0,0.5,4.5,8656,838,347,921,677,146,1104,1208,355
311,292,37,1815.0,3100.0,0.41,4.5,92925,78,735,858,702,29,62,211,351
103,266,201,67.0,75.0,0.11,4.1,1269,1021,951,572,888,1152,401,1127,318
278,840,23,1889.0,2699.0,0.3,4.3,17394,364,936,588,859,672,1169,1071,932
912,1209,76,499.0,1499.0,0.67,3.6,9169,621,563,1007,332,75,971,214,1358
976,488,15,499.0,999.0,0.5,4.4,1030,554,825,1086,11,1161,1179,1339,566
809,1006,39,5799.0,7999.0,0.28,4.5,50273,323,667,113,638,1175,1192,390,1125
359,1210,83,499.0,799.0,0.38,3.9,6742,1175,125,231,1105,954,653,1396,1376
753,1083,13,249.0,600.0,0.59,4.0,1208,736,485,986,902,841,761,753,1225
880,127,10,179.0,499.0,0.64,4.0,1933,956,736,755,352,375,882,1050,148
217,1181,39,4449.0,5734.0,0.22,4.4,25006,1089,1115,539,831,301,379,183,417
182,888,26,299.0,550.0,0.46,4.6,33434,951,652,425,689,378,790,1006,986
332,601,18,629.0,1390.0,0.55,4.4,6301,993,627,1062,935,768,316,1179,685
86,631,17,2595.0,3295.0,0.21,4.4,22618,1081,948,602,96,1061,346,619,717
708,1237,10,389.0,1099.0,0.65,4.3,974,1226,1083,671,598,511,672,1281,302
148,876,51,1799.0,2911.0,0.38,4.3,20342,1102,246,414,821,2,865,857,1020
87,4,202,90.0,175.0,0.49,4.4,7429,607,388,300,836,30,516,1378,938
647,725,23,599.0,599.0,0.0,4.0,26423,1270,1137,900,874,1004,1177,1095,805
1032,385,119,1999.0,7999.0,0.75,4.2,31305,413,701,1164,421,995,455,1328,461
666,58,46,2099.0,3250.0,0.35,3.8,11213,210,555,818,318,654,382,1232,64
180,408,24,179.0,499.0,0.64,4.1,10174,1052,644,280,439,357,886,662,493
42,637,16,1345.0,2295.0,0.41,4.2,17413,355,341,419,1141,520,164,1331,721
580,303,66,349.0,995.0,0.65,4.2,6676,1034,836,716,454,303,1074,896,364
162,367,8,287.0,499.0,0.42,4.4,8076,1249,714,442,828,1030,802,804,1234
14,985,10,599.0,599.0,0.0,4.3,355,1093,213,1006,654,453,124,3,1088
655,549,42,349.0,450.0,0.22,4.1,18656,553,1096,331,663,61,1010,834,628
44,321,71,879.0,1109.0,0.21,4.4,31599,345,689,710,510,327,1028,482,399
1198,1327,10,199.0,999.0,0.8,3.9,1075,1110,320,640,247,946,513,722,1455
40,341,72,250.0,250.0,0.0,3.9,13971,442,112,1190,623,1184,1205,703,419
1042,1206,76,199.0,499.0,0.6,3.6,2492,445,492,470,810,1136,959,865,1373
472,118,10,899.0,1900.0,0.53,4.4,13552,397,298,1050,343,497,219,1174,91
1038,1022,10,199.0,999.0,0.8,4.0,575,1213,1144,188,1155,1112,476,479,1158
541,568,24,149.0,999.0,0.85,3.5,2523,249,739,1181,1131,1180,1147,400,665
1064,841,13,469.0,1499.0,0.69,4.1,352,1201,12,527,507,223,56,1367,936
789,1147,34,1187.0,1929.0,0.38,4.1,1662,1178,162,1011,561,1015,1019,1359,1293
664,1225,4,849.0,1499.0,0.43,4.0,7352,1000,381,250,616,696,1135,918,1369
531,434,18,328.0,399.0,0.18,4.1,3441,1166,546,723,407,265,928,5,518
1119,139,23,269.0,699.0,0.62,4.0,93,543,834,1175,932,553,1130,820,168
89,340,60,299.0,400.0,0.25,3.8,40895,547,767,838,1171,755,94,869,404
495,867,30,549.0,1499.0,0.63,4.3,11006,1044,289,595,967,681,633,902,964
102,265,203,114.0,120.0,0.05,4.2,8938,1022,802,56,1016,510,892,772,317
412,786,209,120.0,120.0,0.0,4.1,4308,9,754,628,155,51,536,315,705
876,322,10,970.0,1999.0,0.51,4.2,462,1113,1122,471,682,838,815,709,371
91,110,10,209.0,695.0,0.7,4.5,107686,683,278,875,420,234,1027,312,127
467,638,18,1490.0,2295.0,0.35,4.6,10652,631,698,748,66,894,512,99,718
120,141,121,99.0,99.0,0.0,4.3,5036,384,236,855,925,529,1052,679,170
362,1229,18,149.0,249.0,0.4,4.0,5057,494,646,1188,511,351,408,188,1380
607,140,28,575.0,2799.0,0.79,4.2,8537,129,876,917,1091,584,541,1191,169
471,1178,10,333.0,999.0,0.67,3.3,9792,946,26,100,1160,619,134,1291,1327
74,819,208,178.0,210.0,0.15,4.3,2450,1104,625,511,100,598,175,251,896
1083,1252,76,1599.0,3490.0,0.54,3.7,676,232,513,548,814,299,229,1046,1399
790,204,76,499.0,1299.0,0.62,3.9,1173,503,1188,479,761,173,51,951,243
408,491,15,199.0,499.0,0.6,4.3,9998,635,663,961,387,1049,443,874,569
982,710,119,2499.0,5999.0,0.58,4.1,5852,194,1043,834,839,414,862,947,783
1293,590,36,199.0,999.0,0.8,4.2,362,257,330,322,301,1188,199,1101,670
1085,988,58,939.0,1800.0,0.48,4.5,205052,908,164,30,887,625,958,1100,1104
1116,388,119,2499.0,9999.0,0.75,4.0,9090,1256,827,809,349,618,116,1271,460
680,602,18,1439.0,2890.0,0.5,4.5,4099,1004,1087,521,1175,658,565,207,682
983,201,76,1099.0,5999.0,0.82,3.5,12966,665,6,839,422,516,312,923,245
104,268,203,157.0,160.0,0.02,4.5,4428,1025,243,898,328,1160,743,1401,319
354,1072,49,999.0,1599.0,0.38,4.3,12093,478,180,630,1126,178,170,101,1208
856,585,14,115.0,999.0,0.88,3.3,5692,3,569,328,384,855,191,818,1265
328,536,13,175.0,499.0,0.65,4.1,21,388,338,1193,515,225,49,1306,1351
992,228,68,1999.0,4700.0,0.57,3.8,1880,95,144,197,855,523,311,26,272
612,427,55,3999.0,4332.96,0.08,3.5,21762,896,949,603,1121,257,795,199,509
11,298,51,899.0,1800.0,0.5,4.1,22375,650,777,615,649,1039,1059,905,356
754,879,15,299.0,990.0,0.7,4.5,2453,552,1139,202,97,491,960,1303,488
265,1151,13,3303.0,4699.0,0.3,4.4,13544,784,270,276,481,1048,463,1259,1300
1005,599,5,1890.0,5490.0,0.66,4.1,10976,437,235,868,901,693,733,931,687
73,782,204,90.0,100.0,0.1,4.3,3061,179,247,1087,747,443,330,585,861
1106,1020,76,1599.0,2790.0,0.43,3.6,2272,378,800,601,796,24,580,240,1150
487,1232,22,599.0,999.0,0.4,4.0,7601,1176,1024,257,866,901,500,288,1371
0,299,49,507.0,1208.0,0.58,4.1,8131,293,671,1126,461,1145,1149,1149,357
758,1108,15,425.0,899.0,0.53,4.5,4219,1117,1105,530,981,156,212,621,1252
567,501,77,1499.0,3999.0,0.63,4.2,42775,124,733,2,211,217,1088,309,589
481,921,30,549.0,2499.0,0.78,4.3,5556,1043,710,1009,548,895,1077,1236,1028
234,117,10,199.0,395.0,0.5,4.2,92595,212,351,591,354,980,53,926,116
205,634,18,1295.0,1645.0,0.21,4.6,12375,819,51,238,70,282,26,1150,719
66,237,124,310.0,310.0,0.0,4.5,5882,919,113,288,735,746,1158,781,284
584,575,21,149.0,149.0,0.0,4.3,10833,302,415,1033,75,653,717,1015,656
1309,827,16,1149.0,1499.0,0.23,4.1,10443,70,1123,583,417,31,797,565,927
1286,1046,23,499.0,1299.0,0.62,4.5,434,524,74,309,1038,958,441,816,1182
1149,1211,76,999.0,4199.0,0.76,3.5,1913,1162,8,160,910,330,564,1222,1381
1053,1183,37,1709.0,4000.0,0.57,4.4,3029,897,159,788,142,1063,1082,1224,1337
435,262,206,250.0,250.0,0.0,4.2,2628,107,405,454,82,366,469,1363,314
387,1068,49,1199.0,2199.0,0.45,4.4,24780,482,993,192,482,1084,339,6,1220
334,261,122,90.0,100.0,0.1,4.4,10718,37,601,1014,220,1040,632,1411,310
667,1109,115,2025.0,5999.0,0.66,4.2,6233,731,34,1120,713,469,824,348,1253
678,627,28,1495.0,1995.0,0.25,4.5,10541,203,1053,399,24,238,991,1379,711
519,107,10,799.0,2100.0,0.62,4.3,8188,153,574,219,246,339,474,1227,121
502,1223,82,899.0,1199.0,0.25,3.8,10751,1177,1031,126,425,882,693,194,1384
891,593,9,349.0,999.0,0.65,3.9,817,905,659,1010,121,134,509,1296,647
468,1112,103,900.0,2499.0,0.64,4.0,36384,804,515,712,801,1122,231,141,1260
946,872,68,2490.0,3990.0,0.38,4.1,3606,724,66,730,726,195,201,146,1137
775,316,70,116.0,200.0,0.42,4.4,357,342,757,337,880,1041,1067,382,395
81,238,124,200.0,230.0,0.13,4.4,10170,38,265,44,1170,1034,877,163,285
296,603,24,1249.0,2796.0,0.55,4.4,4598,997,133,960,488,1178,1180,1157,683
25,477,2,649.0,999.0,0.35,3.5,7222,778,451,306,744,540,668,201,506
870,914,27,2649.0,3499.0,0.24,4.5,1271,926,65,253,471,70,200,657,1014
1303,132,10,199.0,349.0,0.43,4.1,314,278,307,1030,1106,390,1188,687,162
417,430,52,596.0,723.0,0.18,4.4,3219,220,1054,472,1049,237,344,603,511
807,712,119,2499.0,5999.0,0.58,4.1,38879,32,285,1161,186,115,406,547,778
598,1227,85,4999.0,12499.0,0.6,4.2,4541,1173,890,158,51,988,821,209,1378
685,1258,76,399.0,1290.0,0.69,4.2,76042,563,1116,796,294,910,873,1173,231
773,315,70,116.0,200.0,0.42,4.3,485,341,657,939,1057,353,1208,1019,394
885,652,68,4499.0,5999.0,0.25,4.3,44696,80,541,89,306,817,414,71,1127
312,1203,34,330.0,499.0,0.34,3.7,8566,1172,549,711,1067,484,295,957,1364
622,203,78,649.0,2499.0,0.74,3.9,13049,942,418,1013,664,1067,849,113,252
424,343,31,1234.0,1599.0,0.23,4.5,16680,255,642,59,906,361,489,787,407
170,1277,77,1399.0,2990.0,0.53,4.1,97174,1164,576,805,458,1104,27,1381,1184
84,785,209,272.0,320.0,0.15,4.0,3686,140,18,351,1002,784,130,1380,864
763,1011,75,99.0,999.0,0.9,3.8,594,1100,392,144,553,568,998,1074,1132
164,247,56,3498.0,3875.0,0.1,3.4,12185,785,982,660,1028,1165,1195,899,293
654,960,44,10099.0,19110.0,0.47,4.3,2623,77,889,912,257,319,364,372,1094
492,55,20,449.0,999.0,0.55,4.3,9701,512,257,229,1122,852,241,861,56
43,377,210,150.0,150.0,0.0,4.3,15867,922,36,204,748,46,1000,686,449
1188,1179,10,348.0,1499.0,0.77,4.2,656,403,726,1127,375,721,298,1162,1333
619,1234,51,1199.0,2999.0,0.6,4.1,10725,928,780,81,679,1164,488,342,1387
384,955,11,397.0,899.0,0.56,4.0,3025,363,764,128,777,280,918,1397,1066
587,831,10,154.0,349.0,0.56,4.3,7064,581,396,217,419,612,1107,252,916
652,880,26,699.0,1490.0,0.53,4.0,5736,827,856,715,59,811,834,1350,974
470,1332,76,1679.0,1999.0,0.16,4.1,72563,47,130,972,98,796,0,552,1461
853,1084,13,354.0,1500.0,0.76,4.0,1026,387,762,450,729,15,45,1386,1224
962,1185,29,1199.0,5499.0,0.78,3.8,2043,114,420,674,305,967,36,491,1339
602,924,31,379.0,1499.0,0.75,4.2,4149,132,1167,57,366,216,402,1013,1024
1304,233,39,499.0,775.0,0.36,4.3,74,1269,86,833,219,1138,1150,1037,280
632,986,41,10389.0,32000.0,0.68,4.4,41398,55,131,580,1115,58,817,433,1106
724,1213,4,649.0,1300.0,0.5,4.1,5195,1146,178,654,204,12,947,571,1360
623,1078,48,1199.0,1999.0,0.4,4.5,22420,491,1110,505,665,190,234,36,1219
855,587,10,139.0,999.0,0.86,4.0,1313,757,318,1136,1187,25,1168,54,673
1218,1177,76,889.0,1999.0,0.56,4.2,2284,1154,774,892,256,512,416,1031,757
906,423,16,1409.0,2199.0,0.36,3.9,427,674,234,850,590,451,615,1221,505
386,874,53,549.0,1999.0,0.73,4.3,1367,509,874,1110,534,1006,3,748,847
421,886,29,749.0,1799.0,0.58,4.0,13199,940,598,692,297,1125,254,986,983
